1.11E+01,3.30E+01,8.97E+00,2.36E+01,7.22E+00,2.08E+01,8.39E+00,2.30E+01,7.42E+00,2.00E+01,8.20E+00,2.19E+01,1.06E-01
1.19E+01,3.57E+01,1.11E+01,3.30E+01,8.97E+00,2.36E+01,7.22E+00,2.08E+01,8.39E+00,2.30E+01,7.42E+00,2.00E+01,5.52E-02
1.15E+01,3.00E+01,1.19E+01,3.57E+01,1.11E+01,3.30E+01,8.97E+00,2.36E+01,7.22E+00,2.08E+01,8.39E+00,2.30E+01,4.63E-02
7.41E+00,1.88E+01,1.15E+01,3.00E+01,1.19E+01,3.57E+01,1.11E+01,3.30E+01,8.97E+00,2.36E+01,7.22E+00,2.08E+01,9.44E-02
6.01E+00,1.73E+01,7.41E+00,1.88E+01,1.15E+01,3.00E+01,1.19E+01,3.57E+01,1.11E+01,3.30E+01,8.97E+00,2.36E+01,8.20E-02
1.05E+01,2.72E+01,6.01E+00,1.73E+01,7.41E+00,1.88E+01,1.15E+01,3.00E+01,1.19E+01,3.57E+01,1.11E+01,3.30E+01,7.45E-02
1.03E+01,2.44E+01,1.05E+01,2.72E+01,6.01E+00,1.73E+01,7.41E+00,1.88E+01,1.15E+01,3.00E+01,1.19E+01,3.57E+01,7.93E-02
1.03E+01,2.27E+01,1.03E+01,2.44E+01,1.05E+01,2.72E+01,6.01E+00,1.73E+01,7.41E+00,1.88E+01,1.15E+01,3.00E+01,6.26E-02
8.38E+00,1.93E+01,1.03E+01,2.27E+01,1.03E+01,2.44E+01,1.05E+01,2.72E+01,6.01E+00,1.73E+01,7.41E+00,1.88E+01,4.78E-02
6.01E+00,1.70E+01,8.38E+00,1.93E+01,1.03E+01,2.27E+01,1.03E+01,2.44E+01,1.05E+01,2.72E+01,6.01E+00,1.73E+01,6.25E-02
7.42E+00,2.04E+01,6.01E+00,1.70E+01,8.38E+00,1.93E+01,1.03E+01,2.27E+01,1.03E+01,2.44E+01,1.05E+01,2.72E+01,7.30E-02
8.78E+00,2.42E+01,7.42E+00,2.04E+01,6.01E+00,1.70E+01,8.38E+00,1.93E+01,1.03E+01,2.27E+01,1.03E+01,2.44E+01,6.34E-02
1.11E+01,3.19E+01,8.78E+00,2.42E+01,7.42E+00,2.04E+01,6.01E+00,1.70E+01,8.38E+00,1.93E+01,1.03E+01,2.27E+01,7.71E-02
1.19E+01,2.92E+01,1.11E+01,3.19E+01,8.78E+00,2.42E+01,7.42E+00,2.04E+01,6.01E+00,1.70E+01,8.38E+00,1.93E+01,6.05E-02
1.25E+01,2.76E+01,1.19E+01,2.92E+01,1.11E+01,3.19E+01,8.78E+00,2.42E+01,7.42E+00,2.04E+01,6.01E+00,1.70E+01,5.76E-02
8.58E+00,2.05E+01,1.25E+01,2.76E+01,1.19E+01,2.92E+01,1.11E+01,3.19E+01,8.78E+00,2.42E+01,7.42E+00,2.04E+01,5.11E-02
1.07E+01,2.65E+01,8.58E+00,2.05E+01,1.25E+01,2.76E+01,1.19E+01,2.92E+01,1.11E+01,3.19E+01,8.78E+00,2.42E+01,4.91E-02
